transaction_id,timestamp,num_items,total_amount,payment_type
129821,2025-07-23 22:16:53,4,22.99,Cash
129822,2025-07-23 22:02:24,1,6.16,Cash
129823,2025-07-23 14:00:36,4,20.11,Debit Card
129824,2025-07-23 09:23:30,4,13.8,Mobile Pay
129825,2025-07-23 23:28:56,4,26.23,Cash
129826,2025-07-23 10:53:32,1,4.2,Cash
129827,2025-07-23 17:03:51,1,3.58,Debit Card
129828,2025-07-23 07:22:44,2,7.81,Mobile Pay
129829,2025-07-23 11:40:07,3,15.56,Cash
129830,2025-07-23 01:38:08,4,23.84,Credit Card
129831,2025-07-23 14:11:09,3,18.09,Cash
129832,2025-07-23 10:03:18,3,13.49,Debit Card
129833,2025-07-23 22:04:22,2,5.46,Credit Card
129834,2025-07-23 12:11:14,4,19.92,Cash
129835,2025-07-23 03:18:34,4,21.94,Mobile Pay
129836,2025-07-23 04:56:34,1,4.79,Debit Card
129837,2025-07-23 19:07:17,1,3.53,Cash
129838,2025-07-23 00:10:15,4,20.62,Credit Card
129839,2025-07-23 07:38:41,3,13.94,Mobile Pay
129840,2025-07-23 00:29:30,2,10.32,Cash
129841,2025-07-23 18:53:12,3,15.09,Credit Card
129842,2025-07-23 17:27:30,4,20.46,Debit Card
129843,2025-07-23 07:20:08,2,10.31,Cash
129844,2025-07-23 01:25:00,1,5.08,Mobile Pay
129845,2025-07-23 14:26:26,1,6.15,Debit Card
129846,2025-07-23 16:35:02,3,16.14,Cash
129847,2025-07-23 19:38:44,2,10.33,Credit Card
129848,2025-07-23 05:36:28,2,7.34,Debit Card
129849,2025-07-23 20:01:05,4,14.16,Credit Card
129850,2025-07-23 23:30:00,3,12.58,Debit Card
129851,2025-07-23 02:15:11,1,4.72,Debit Card
129852,2025-07-23 13:03:56,4,17.31,Credit Card
129853,2025-07-23 08:02:14,3,6.93,Cash
129854,2025-07-23 13:39:51,3,15.09,Credit Card
129855,2025-07-23 09:42:13,2,9.01,Debit Card
129856,2025-07-23 14:03:30,4,26.22,Cash
129857,2025-07-23 14:51:18,3,11.98,Credit Card
129858,2025-07-23 17:53:02,4,16.98,Debit Card
129859,2025-07-23 17:34:39,3,14.04,Mobile Pay
129860,2025-07-23 04:03:26,1,6.41,Debit Card
129861,2025-07-23 07:04:03,4,22.0,Mobile Pay
129862,2025-07-23 14:45:52,3,14.97,Cash
129863,2025-07-23 14:42:32,4,18.76,Mobile Pay
129864,2025-07-23 19:47:37,1,3.11,Mobile Pay
129865,2025-07-23 07:54:10,4,19.78,Mobile Pay
129866,2025-07-23 10:49:02,4,18.9,Debit Card
129867,2025-07-23 14:22:10,2,11.59,Mobile Pay
129868,2025-07-23 20:32:02,4,16.29,Credit Card
129869,2025-07-23 17:41:16,3,19.09,Cash
129870,2025-07-23 15:27:51,4,16.99,Debit Card
129871,2025-07-23 11:58:27,1,6.04,Debit Card
129872,2025-07-23 11:34:47,2,10.29,Cash
129873,2025-07-23 20:03:02,3,19.6,Debit Card
129874,2025-07-23 03:52:54,1,5.17,Credit Card
129875,2025-07-23 13:56:30,1,4.33,Cash
129876,2025-07-23 06:18:10,2,7.52,Debit Card
129877,2025-07-23 06:17:40,3,13.57,Cash
129878,2025-07-23 10:32:26,4,22.13,Credit Card
129879,2025-07-23 11:17:48,2,11.5,Debit Card
129880,2025-07-23 03:38:04,3,17.26,Cash
129881,2025-07-23 11:28:16,2,11.3,Debit Card
129882,2025-07-23 08:47:52,1,5.08,Credit Card
129883,2025-07-23 16:13:24,2,8.48,Cash
129884,2025-07-23 18:59:38,2,8.7,Cash
129885,2025-07-23 05:36:17,3,12.38,Cash
129886,2025-07-23 23:32:54,4,14.87,Mobile Pay
129887,2025-07-23 01:15:05,4,22.28,Credit Card
129888,2025-07-23 01:00:50,2,10.87,Credit Card
129889,2025-07-23 10:24:38,3,14.26,Mobile Pay
129890,2025-07-23 02:06:58,4,21.02,Debit Card
129891,2025-07-23 02:09:37,2,11.32,Debit Card
129892,2025-07-23 12:40:44,1,3.1,Debit Card
129893,2025-07-23 05:44:09,2,8.67,Credit Card
129894,2025-07-23 12:55:21,1,3.13,Mobile Pay
129895,2025-07-23 19:03:37,1,6.55,Cash
129896,2025-07-23 10:50:12,1,3.41,Credit Card
129897,2025-07-23 08:22:47,3,16.38,Credit Card
129898,2025-07-23 20:03:44,2,6.27,Cash
129899,2025-07-23 07:03:55,3,13.64,Debit Card
129900,2025-07-23 18:07:45,3,18.65,Mobile Pay
129901,2025-07-23 01:38:13,4,16.93,Cash
129902,2025-07-23 22:16:24,1,2.89,Mobile Pay
129903,2025-07-23 01:51:16,2,9.89,Cash
129904,2025-07-23 09:53:38,1,4.51,Credit Card
129905,2025-07-23 12:52:48,1,3.16,Debit Card
129906,2025-07-23 23:42:43,4,21.7,Debit Card
129907,2025-07-23 12:24:52,2,10.07,Mobile Pay
129908,2025-07-23 12:00:05,3,13.35,Cash
129909,2025-07-23 01:54:04,2,9.91,Debit Card
129910,2025-07-23 09:30:15,3,14.78,Mobile Pay
129911,2025-07-23 11:44:46,3,15.11,Debit Card
129912,2025-07-23 04:47:26,2,11.6,Mobile Pay
129913,2025-07-23 23:15:11,4,13.22,Credit Card
129914,2025-07-23 22:08:29,2,12.65,Cash
129915,2025-07-23 06:40:15,2,10.74,Credit Card
129916,2025-07-23 02:38:22,2,9.32,Debit Card
129917,2025-07-23 11:14:49,1,5.65,Credit Card
129918,2025-07-23 05:52:48,1,4.75,Debit Card
129919,2025-07-23 10:59:47,3,16.45,Mobile Pay
129920,2025-07-23 23:31:10,4,19.6,Debit Card
129921,2025-07-23 17:52:13,1,6.32,Cash
129922,2025-07-23 09:34:38,3,12.85,Cash
129923,2025-07-23 02:27:24,3,12.16,Mobile Pay
129924,2025-07-23 16:59:56,3,16.93,Cash
129925,2025-07-23 13:52:05,4,20.07,Mobile Pay
129926,2025-07-23 10:57:46,4,20.1,Debit Card
129927,2025-07-23 17:05:53,3,12.18,Mobile Pay
129928,2025-07-23 23:49:31,3,10.58,Cash
129929,2025-07-23 18:24:33,1,6.94,Cash
129930,2025-07-23 04:49:56,3,13.48,Cash
129931,2025-07-23 18:56:19,2,7.82,Cash
129932,2025-07-23 17:52:32,2,11.99,Credit Card
129933,2025-07-23 08:34:25,3,14.42,Debit Card
129934,2025-07-23 14:44:18,2,13.33,Mobile Pay
129935,2025-07-23 23:28:36,2,7.62,Debit Card
129936,2025-07-23 14:26:01,3,17.6,Credit Card
129937,2025-07-23 23:53:28,2,10.06,Debit Card
129938,2025-07-23 17:32:54,4,19.04,Credit Card
129939,2025-07-23 02:50:29,2,12.26,Credit Card
129940,2025-07-23 03:52:36,1,3.26,Debit Card
129941,2025-07-23 06:28:47,2,13.12,Credit Card
129942,2025-07-23 08:29:34,2,10.69,Cash
129943,2025-07-23 22:26:14,1,5.33,Credit Card
129944,2025-07-23 12:32:03,2,10.36,Credit Card
129945,2025-07-23 21:01:56,4,22.08,Mobile Pay
129946,2025-07-23 22:02:42,4,21.86,Mobile Pay
129947,2025-07-23 09:34:29,2,8.09,Cash
129948,2025-07-23 11:09:12,3,14.43,Mobile Pay
129949,2025-07-23 20:54:10,1,2.7,Debit Card
129950,2025-07-23 22:56:04,3,13.36,Credit Card
129951,2025-07-23 00:22:05,1,5.57,Cash
129952,2025-07-23 03:43:42,2,10.33,Cash
129953,2025-07-23 03:04:31,4,18.92,Debit Card
129954,2025-07-23 09:31:30,4,21.29,Debit Card
129955,2025-07-23 20:35:00,4,18.19,Mobile Pay
129956,2025-07-23 16:59:25,2,8.73,Mobile Pay
129957,2025-07-23 06:11:34,4,19.27,Debit Card
129958,2025-07-23 11:39:45,3,11.83,Mobile Pay
129959,2025-07-23 03:15:40,4,18.11,Credit Card
129960,2025-07-23 17:15:20,2,11.47,Mobile Pay
129961,2025-07-23 09:05:28,1,3.46,Credit Card
129962,2025-07-23 10:16:41,2,11.52,Cash
129963,2025-07-23 01:34:35,4,21.77,Debit Card
129964,2025-07-23 05:21:42,3,11.96,Credit Card
129965,2025-07-23 05:21:24,1,3.57,Debit Card
129966,2025-07-23 15:06:06,3,12.94,Mobile Pay
129967,2025-07-23 12:51:26,3,10.36,Mobile Pay
129968,2025-07-23 04:32:29,4,19.47,Cash
129969,2025-07-23 22:50:47,1,5.67,Cash
129970,2025-07-23 03:22:26,2,11.62,Cash
129971,2025-07-23 11:55:17,4,16.77,Debit Card
129972,2025-07-23 03:22:39,2,5.24,Cash
129973,2025-07-23 15:28:33,3,20.6,Cash
129974,2025-07-23 03:56:58,2,8.92,Cash
129975,2025-07-23 16:05:41,1,6.76,Credit Card
129976,2025-07-23 01:09:24,2,6.94,Debit Card
129977,2025-07-24 14:36:52,4,19.51,Credit Card
129978,2025-07-24 21:46:47,3,15.27,Mobile Pay
129979,2025-07-24 01:11:00,3,17.85,Credit Card
129980,2025-07-24 20:13:24,3,17.79,Credit Card
129981,2025-07-24 08:22:10,1,3.39,Mobile Pay
129982,2025-07-24 07:13:47,3,10.53,Credit Card
129983,2025-07-24 02:59:14,4,16.69,Mobile Pay
129984,2025-07-24 06:39:02,1,2.63,Credit Card
129985,2025-07-24 23:54:20,3,15.37,Credit Card
129986,2025-07-24 21:43:54,2,9.13,Credit Card
129987,2025-07-24 04:38:59,1,5.61,Credit Card
129988,2025-07-24 00:49:47,2,9.88,Cash
129989,2025-07-24 22:53:37,2,10.58,Credit Card
129990,2025-07-24 01:19:03,4,17.62,Mobile Pay
129991,2025-07-24 03:08:58,2,12.23,Credit Card
129992,2025-07-24 16:08:04,2,7.53,Mobile Pay
129993,2025-07-24 21:35:34,2,8.76,Cash
129994,2025-07-24 19:33:04,2,10.13,Mobile Pay
129995,2025-07-24 14:08:30,3,17.55,Credit Card
129996,2025-07-24 15:54:30,4,14.72,Credit Card
129997,2025-07-24 12:53:00,4,22.78,Cash
129998,2025-07-24 03:59:04,1,7.98,Credit Card
129999,2025-07-24 04:04:30,2,12.21,Debit Card
130000,2025-07-24 22:09:13,4,19.73,Mobile Pay
130001,2025-07-24 17:04:50,3,13.33,Cash
130002,2025-07-24 01:00:13,1,4.38,Cash
130003,2025-07-24 01:23:07,3,13.76,Credit Card
130004,2025-07-24 07:53:58,3,18.98,Debit Card
130005,2025-07-24 05:59:36,4,18.91,Mobile Pay
130006,2025-07-24 15:19:11,1,2.95,Debit Card
130007,2025-07-24 22:37:38,2,7.29,Mobile Pay
130008,2025-07-24 19:01:36,3,10.69,Mobile Pay
130009,2025-07-24 09:26:31,4,14.64,Cash
130010,2025-07-24 15:09:56,1,4.9,Cash
130011,2025-07-24 12:06:54,4,16.9,Debit Card
130012,2025-07-24 22:54:20,1,7.06,Mobile Pay
130013,2025-07-24 13:53:25,3,14.24,Cash
130014,2025-07-24 16:03:54,2,11.63,Mobile Pay
130015,2025-07-24 20:26:53,2,11.11,Cash
130016,2025-07-24 08:54:51,1,7.5,Debit Card
130017,2025-07-24 20:44:02,2,10.88,Debit Card
130018,2025-07-24 04:05:59,1,5.64,Cash
130019,2025-07-24 22:51:55,3,12.93,Mobile Pay
130020,2025-07-24 00:26:12,1,7.67,Credit Card
130021,2025-07-24 00:50:30,3,17.7,Mobile Pay
130022,2025-07-24 10:39:42,3,15.47,Mobile Pay
130023,2025-07-24 02:35:31,1,5.49,Credit Card
130024,2025-07-24 21:46:17,3,12.55,Mobile Pay
130025,2025-07-24 16:06:12,4,23.33,Credit Card
130026,2025-07-24 07:58:09,2,7.96,Mobile Pay
130027,2025-07-24 19:58:59,1,4.63,Cash
130028,2025-07-24 15:41:29,3,21.77,Debit Card
130029,2025-07-24 15:36:34,4,14.79,Cash
130030,2025-07-24 19:03:54,3,18.27,Mobile Pay
130031,2025-07-24 05:39:56,3,12.09,Mobile Pay
130032,2025-07-24 17:31:31,1,6.91,Credit Card
130033,2025-07-24 01:15:30,3,22.31,Cash
130034,2025-07-24 14:38:06,3,11.35,Mobile Pay
130035,2025-07-24 09:43:46,3,13.97,Mobile Pay
130036,2025-07-24 00:44:04,1,3.39,Cash
130037,2025-07-24 16:48:15,2,14.85,Cash
130038,2025-07-24 11:03:10,3,16.87,Credit Card
130039,2025-07-24 20:19:56,1,3.46,Mobile Pay
130040,2025-07-24 18:46:08,4,24.28,Credit Card
130041,2025-07-24 06:14:54,3,18.93,Mobile Pay
130042,2025-07-24 04:33:07,1,5.6,Mobile Pay
130043,2025-07-24 12:10:22,2,10.72,Cash
130044,2025-07-24 15:41:32,2,12.03,Mobile Pay
130045,2025-07-24 10:03:35,2,8.8,Credit Card
130046,2025-07-24 11:07:17,1,2.34,Debit Card
130047,2025-07-24 19:35:24,4,22.63,Cash
130048,2025-07-24 16:01:06,4,18.65,Credit Card
130049,2025-07-24 11:14:45,3,12.85,Mobile Pay
130050,2025-07-24 07:35:28,3,11.27,Debit Card
130051,2025-07-24 01:49:14,4,22.76,Mobile Pay
130052,2025-07-24 09:43:25,2,9.5,Debit Card
130053,2025-07-24 21:18:36,3,18.21,Cash
130054,2025-07-24 07:41:32,3,12.81,Cash
130055,2025-07-24 11:36:36,1,5.71,Mobile Pay
130056,2025-07-24 16:16:15,4,17.31,Credit Card
130057,2025-07-24 21:47:30,2,8.77,Debit Card
130058,2025-07-24 04:46:11,3,13.3,Cash
130059,2025-07-24 04:31:41,3,15.27,Cash
130060,2025-07-24 03:46:06,2,8.73,Cash
130061,2025-07-24 18:04:35,3,9.6,Mobile Pay
130062,2025-07-24 15:08:38,2,14.32,Cash
130063,2025-07-24 17:57:34,1,4.78,Debit Card
130064,2025-07-24 23:24:13,1,3.6,Cash
130065,2025-07-24 04:17:24,1,6.02,Credit Card
130066,2025-07-24 06:49:52,3,14.29,Credit Card
130067,2025-07-24 11:27:30,1,6.07,Cash
130068,2025-07-24 16:24:17,3,13.45,Mobile Pay
130069,2025-07-24 11:02:49,4,14.33,Cash
130070,2025-07-24 08:49:42,4,19.72,Mobile Pay
130071,2025-07-24 01:00:51,4,18.55,Credit Card
130072,2025-07-24 18:39:50,1,2.38,Debit Card
130073,2025-07-24 12:46:22,1,4.47,Mobile Pay
130074,2025-07-24 17:16:10,1,4.5,Cash
130075,2025-07-24 11:36:55,1,6.15,Debit Card
130076,2025-07-24 10:33:18,2,7.39,Credit Card
130077,2025-07-24 19:46:14,1,3.38,Debit Card
130078,2025-07-24 22:48:19,2,12.94,Credit Card
130079,2025-07-24 15:36:54,4,17.88,Credit Card
130080,2025-07-24 23:59:27,2,8.44,Credit Card
130081,2025-07-24 09:33:45,3,14.63,Mobile Pay
130082,2025-07-24 14:05:07,1,5.4,Cash
130083,2025-07-24 23:24:38,2,6.4,Debit Card
130084,2025-07-24 00:08:17,4,19.27,Credit Card
130085,2025-07-24 05:43:28,2,8.55,Cash
130086,2025-07-24 14:30:08,2,6.2,Mobile Pay
130087,2025-07-24 08:26:16,2,11.69,Mobile Pay
130088,2025-07-24 08:23:02,3,16.54,Debit Card
130089,2025-07-24 06:46:22,1,4.86,Cash
130090,2025-07-24 16:08:35,2,10.27,Mobile Pay
130091,2025-07-24 18:31:38,2,7.19,Mobile Pay
130092,2025-07-24 23:29:31,1,3.07,Credit Card
130093,2025-07-24 11:23:47,1,4.27,Debit Card
130094,2025-07-24 12:07:38,2,10.46,Credit Card
130095,2025-07-24 18:28:22,2,10.54,Cash
130096,2025-07-24 02:02:59,4,16.42,Credit Card
130097,2025-07-24 13:54:27,1,4.95,Mobile Pay
130098,2025-07-24 14:07:05,2,8.32,Mobile Pay
130099,2025-07-24 11:00:20,1,6.07,Credit Card
130100,2025-07-24 16:35:08,1,3.25,Credit Card
130101,2025-07-24 14:09:40,2,7.33,Debit Card
130102,2025-07-24 13:49:27,2,11.77,Cash
130103,2025-07-24 02:07:09,4,18.39,Debit Card
130104,2025-07-24 22:14:38,4,16.34,Debit Card
130105,2025-07-24 19:53:45,4,21.72,Mobile Pay
130106,2025-07-24 09:23:21,4,16.81,Mobile Pay
130107,2025-07-24 10:21:15,3,17.35,Debit Card
130108,2025-07-24 19:48:34,1,6.13,Credit Card
130109,2025-07-24 14:36:42,1,4.27,Cash
130110,2025-07-24 07:01:32,4,21.39,Cash
130111,2025-07-24 22:06:27,1,5.56,Mobile Pay
130112,2025-07-24 19:28:08,2,9.18,Debit Card
130113,2025-07-24 17:42:26,2,10.56,Cash
130114,2025-07-24 12:21:58,4,22.56,Cash
130115,2025-07-24 14:24:30,1,4.29,Cash
130116,2025-07-24 14:10:34,3,10.13,Credit Card
130117,2025-07-24 06:04:09,3,15.27,Credit Card
130118,2025-07-24 02:57:28,3,14.24,Mobile Pay
130119,2025-07-24 17:21:33,3,18.56,Cash
130120,2025-07-24 00:45:01,4,16.26,Debit Card
130121,2025-07-24 07:50:19,4,17.43,Credit Card
130122,2025-07-24 06:23:00,3,16.31,Mobile Pay
130123,2025-07-24 03:47:03,2,10.33,Mobile Pay
130124,2025-07-24 14:51:29,1,6.84,Cash
130125,2025-07-24 22:08:06,3,15.24,Mobile Pay
130126,2025-07-24 17:33:59,3,11.99,Credit Card
130127,2025-07-24 18:46:29,4,27.7,Credit Card
130128,2025-07-24 02:12:35,3,18.53,Credit Card
130129,2025-07-24 20:31:23,1,5.11,Mobile Pay
130130,2025-07-24 10:16:20,3,14.72,Mobile Pay
130131,2025-07-24 01:09:32,2,10.85,Credit Card
130132,2025-07-24 02:02:06,4,17.35,Debit Card
130133,2025-07-24 12:21:09,1,3.45,Credit Card
130134,2025-07-24 10:21:58,2,11.81,Mobile Pay
130135,2025-07-24 08:57:46,3,16.73,Credit Card
130136,2025-07-24 07:01:57,2,10.68,Credit Card
130137,2025-07-24 21:48:47,2,7.88,Debit Card
130138,2025-07-24 23:02:49,2,6.82,Cash
130139,2025-07-24 17:34:02,1,6.3,Debit Card
130140,2025-07-24 12:37:48,1,3.92,Cash
130141,2025-07-24 22:21:12,4,21.77,Mobile Pay
130142,2025-07-24 06:20:17,1,3.26,Debit Card
130143,2025-07-24 04:07:39,3,12.71,Cash
130144,2025-07-24 16:25:53,2,13.19,Cash
130145,2025-07-24 03:38:15,4,24.71,Cash
130146,2025-07-24 15:45:56,2,10.0,Cash
130147,2025-07-24 18:20:27,4,16.39,Credit Card
130148,2025-07-24 07:27:43,1,4.13,Debit Card
130149,2025-07-24 14:19:38,1,7.65,Mobile Pay
130150,2025-07-24 12:56:48,3,13.91,Mobile Pay
130151,2025-07-24 09:51:21,4,17.96,Debit Card
130152,2025-07-24 08:01:37,3,15.31,Cash
130153,2025-07-24 06:18:15,3,14.92,Credit Card
130154,2025-07-24 00:10:00,2,7.49,Cash
130155,2025-07-24 10:02:43,1,5.27,Debit Card
130156,2025-07-24 15:15:22,4,15.6,Cash
130157,2025-07-24 19:00:24,2,9.06,Credit Card
130158,2025-07-24 00:33:03,3,15.59,Credit Card
130159,2025-07-24 07:10:11,2,11.08,Mobile Pay
130160,2025-07-25 03:27:25,2,9.4,Debit Card
130161,2025-07-25 02:10:52,3,16.84,Credit Card
130162,2025-07-25 22:51:37,3,10.69,Cash
130163,2025-07-25 06:23:31,3,17.45,Debit Card
130164,2025-07-25 08:29:55,2,9.67,Mobile Pay
130165,2025-07-25 14:26:36,3,14.95,Mobile Pay
130166,2025-07-25 18:21:10,1,5.11,Credit Card
130167,2025-07-25 13:06:34,3,11.33,Debit Card
130168,2025-07-25 10:36:06,3,19.62,Debit Card
130169,2025-07-25 20:25:34,4,17.87,Mobile Pay
130170,2025-07-25 16:44:50,2,10.72,Credit Card
130171,2025-07-25 02:35:27,3,19.85,Cash
130172,2025-07-25 11:56:59,1,6.7,Debit Card
130173,2025-07-25 16:18:44,2,7.56,Debit Card
130174,2025-07-25 16:22:28,2,7.94,Debit Card
130175,2025-07-25 23:26:38,3,11.8,Credit Card
130176,2025-07-25 18:53:50,2,11.72,Credit Card
130177,2025-07-25 00:18:17,4,19.77,Mobile Pay
130178,2025-07-25 01:27:04,2,6.08,Credit Card
130179,2025-07-25 00:33:34,4,24.96,Mobile Pay
130180,2025-07-25 03:39:48,4,15.11,Cash
130181,2025-07-25 16:20:17,3,13.8,Mobile Pay
130182,2025-07-25 14:01:50,4,17.99,Debit Card
130183,2025-07-25 14:46:38,4,22.84,Credit Card
130184,2025-07-25 19:38:22,2,12.0,Mobile Pay
130185,2025-07-25 18:44:45,4,18.62,Credit Card
130186,2025-07-25 11:21:28,2,9.57,Credit Card
130187,2025-07-25 14:27:32,4,15.86,Cash
130188,2025-07-25 04:13:12,2,11.46,Debit Card
130189,2025-07-25 18:49:59,2,8.81,Debit Card
130190,2025-07-25 20:35:03,1,6.2,Credit Card
130191,2025-07-25 03:13:01,3,16.22,Debit Card
130192,2025-07-25 18:14:03,2,11.19,Cash
130193,2025-07-25 15:21:56,3,20.51,Cash
130194,2025-07-25 03:19:35,1,2.68,Credit Card
130195,2025-07-25 08:59:06,2,11.37,Mobile Pay
130196,2025-07-25 04:17:38,4,17.65,Mobile Pay
130197,2025-07-25 06:11:15,3,17.26,Credit Card
130198,2025-07-25 06:31:06,4,16.12,Debit Card
130199,2025-07-25 05:44:51,3,19.63,Cash
130200,2025-07-25 05:21:50,1,3.68,Cash
130201,2025-07-25 09:00:28,4,17.83,Debit Card
130202,2025-07-25 16:37:38,3,14.39,Credit Card
130203,2025-07-25 02:56:26,4,18.77,Credit Card
130204,2025-07-25 06:48:28,4,18.57,Credit Card
130205,2025-07-25 07:27:42,3,17.75,Cash
130206,2025-07-25 02:09:24,1,4.84,Debit Card
130207,2025-07-25 06:26:31,3,15.07,Cash
130208,2025-07-25 02:38:41,3,21.69,Cash
130209,2025-07-25 18:17:56,2,8.94,Credit Card
130210,2025-07-25 07:10:46,4,20.91,Debit Card
130211,2025-07-25 19:12:48,4,16.24,Mobile Pay
130212,2025-07-25 21:14:16,4,15.93,Cash
130213,2025-07-25 17:37:09,3,17.38,Debit Card
130214,2025-07-25 06:16:45,1,3.83,Cash
130215,2025-07-25 18:24:41,2,5.98,Mobile Pay
130216,2025-07-25 11:30:51,3,16.68,Credit Card
130217,2025-07-25 02:24:57,1,4.76,Cash
130218,2025-07-25 17:06:40,2,10.32,Mobile Pay
130219,2025-07-25 05:08:13,2,13.15,Debit Card
130220,2025-07-25 07:37:26,2,9.65,Debit Card
130221,2025-07-25 20:08:17,3,13.16,Credit Card
130222,2025-07-25 11:08:28,1,2.63,Mobile Pay
130223,2025-07-25 05:38:33,3,17.09,Credit Card
130224,2025-07-25 05:58:04,2,6.2,Debit Card
130225,2025-07-25 14:06:04,4,20.55,Debit Card
130226,2025-07-25 09:18:31,3,13.5,Cash
130227,2025-07-25 18:03:09,4,19.12,Mobile Pay
130228,2025-07-25 04:35:14,3,14.64,Credit Card
130229,2025-07-25 08:06:59,4,17.35,Debit Card
130230,2025-07-25 03:37:01,4,20.92,Mobile Pay
130231,2025-07-25 06:34:53,3,13.78,Debit Card
130232,2025-07-25 23:55:28,4,20.92,Cash
130233,2025-07-25 02:24:24,3,14.33,Credit Card
130234,2025-07-25 03:04:25,2,8.49,Debit Card
130235,2025-07-25 20:26:37,1,6.15,Credit Card
130236,2025-07-25 14:19:39,1,3.85,Cash
130237,2025-07-25 11:11:42,1,4.42,Cash
130238,2025-07-25 06:51:20,2,11.8,Credit Card
130239,2025-07-25 23:31:37,1,3.12,Cash
130240,2025-07-25 12:10:20,1,3.75,Mobile Pay
130241,2025-07-25 12:01:34,2,8.67,Credit Card
130242,2025-07-25 11:04:39,3,9.96,Credit Card
130243,2025-07-25 17:48:17,2,8.58,Cash
130244,2025-07-25 16:23:17,1,5.08,Debit Card
130245,2025-07-25 16:46:07,1,3.41,Cash
130246,2025-07-25 17:51:57,3,16.94,Credit Card
130247,2025-07-25 23:21:53,1,6.97,Cash
130248,2025-07-25 07:16:56,2,8.0,Credit Card
130249,2025-07-25 11:57:44,1,3.87,Credit Card
130250,2025-07-25 01:14:27,4,21.79,Credit Card
130251,2025-07-25 16:20:13,3,14.91,Mobile Pay
130252,2025-07-25 09:30:27,3,17.6,Debit Card
130253,2025-07-25 05:37:17,1,3.43,Credit Card
130254,2025-07-25 10:13:33,3,13.67,Mobile Pay
130255,2025-07-25 03:38:49,4,24.91,Mobile Pay
130256,2025-07-25 08:54:40,2,7.33,Cash
130257,2025-07-25 07:35:08,2,6.79,Credit Card
130258,2025-07-25 08:29:23,3,19.62,Credit Card
130259,2025-07-25 13:54:17,3,14.39,Cash
130260,2025-07-25 09:50:12,1,2.79,Cash
130261,2025-07-25 15:53:45,4,18.08,Mobile Pay
130262,2025-07-25 02:40:49,4,19.77,Credit Card
130263,2025-07-25 00:42:47,2,9.24,Credit Card
130264,2025-07-25 04:58:12,3,10.89,Debit Card
130265,2025-07-25 07:46:12,1,4.13,Mobile Pay
130266,2025-07-25 22:41:42,1,3.95,Cash
130267,2025-07-25 04:54:04,1,5.18,Credit Card
130268,2025-07-25 00:41:52,3,19.16,Credit Card
130269,2025-07-25 20:37:41,1,4.09,Debit Card
130270,2025-07-25 03:51:39,1,5.57,Debit Card
130271,2025-07-25 06:37:44,1,5.12,Credit Card
130272,2025-07-25 11:53:11,2,12.33,Debit Card
130273,2025-07-25 02:40:53,4,16.42,Mobile Pay
130274,2025-07-25 02:16:20,3,11.18,Credit Card
130275,2025-07-25 05:52:18,4,18.03,Mobile Pay
130276,2025-07-25 19:20:24,2,7.45,Debit Card
130277,2025-07-25 05:16:11,3,15.0,Mobile Pay
130278,2025-07-25 05:08:53,3,12.85,Cash
130279,2025-07-25 13:07:39,2,8.01,Debit Card
130280,2025-07-25 15:46:02,4,17.91,Credit Card
130281,2025-07-25 06:56:01,3,13.88,Debit Card
130282,2025-07-25 01:55:51,2,11.45,Mobile Pay
130283,2025-07-25 11:41:30,2,10.19,Credit Card
130284,2025-07-25 08:25:27,1,5.29,Credit Card
130285,2025-07-25 13:11:06,3,15.53,Cash
130286,2025-07-25 15:12:21,4,23.63,Credit Card
130287,2025-07-25 02:39:31,1,3.85,Debit Card
130288,2025-07-25 11:22:04,3,16.52,Credit Card
130289,2025-07-25 04:24:19,3,13.07,Cash
130290,2025-07-25 06:06:23,2,7.49,Credit Card
130291,2025-07-25 17:09:39,4,19.48,Mobile Pay
130292,2025-07-25 14:57:57,4,20.24,Debit Card
130293,2025-07-25 01:18:35,3,10.78,Debit Card
130294,2025-07-25 11:32:29,3,16.32,Debit Card
130295,2025-07-25 15:41:44,2,8.88,Mobile Pay
130296,2025-07-25 01:50:37,2,12.88,Credit Card
130297,2025-07-25 08:31:31,3,16.25,Mobile Pay
130298,2025-07-25 20:57:59,2,8.38,Debit Card
130299,2025-07-25 12:21:43,4,13.66,Credit Card
130300,2025-07-25 12:45:34,2,11.32,Credit Card
130301,2025-07-25 03:49:15,3,14.94,Debit Card
130302,2025-07-25 20:19:27,2,8.95,Mobile Pay
130303,2025-07-25 13:25:44,3,11.84,Cash
130304,2025-07-25 21:17:06,2,6.56,Mobile Pay
130305,2025-07-25 23:50:02,2,11.82,Credit Card
130306,2025-07-25 00:59:15,1,7.87,Cash
130307,2025-07-25 11:46:53,3,13.15,Mobile Pay
130308,2025-07-25 20:48:18,3,15.5,Credit Card
130309,2025-07-25 15:49:17,4,23.26,Credit Card
130310,2025-07-25 23:29:55,3,14.56,Cash
130311,2025-07-25 21:36:34,1,3.02,Debit Card
130312,2025-07-25 21:24:04,3,13.93,Credit Card
130313,2025-07-25 12:01:03,1,3.08,Mobile Pay
130314,2025-07-25 19:52:14,2,6.19,Cash
130315,2025-07-25 15:27:05,2,10.16,Credit Card
130316,2025-07-25 09:55:09,3,13.64,Mobile Pay
130317,2025-07-25 16:06:30,2,13.23,Debit Card
130318,2025-07-25 11:45:27,2,10.67,Debit Card
130319,2025-07-25 08:44:32,2,12.23,Mobile Pay
